url,label
https://29360.net/,1
https://docs.google.com/presentation/d/e/2PACX-1vQtuV-EaUHRKqgNMB1t6IeST-ETxZBsRw8RxLXJqGQsIaJARsV3mJDoKaAZtRk53cKNeXlNU8JSFJyg/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://docs.google.com/presentation/d/e/2PACX-1vS011x4nk6V5S5DKe7SjDxkE-_7bQC_vJhvL0e8-rQBMs93ky7cNyjY3kYWnWEKf-dnt7Ap8M_ZCG4L/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://share.hsforms.com/1wOrxcIGcRim_pi12VZIxGQspykj,1
https://allegrolokalnie.pl-aukcja.icu,1
https://tunahrtjanzak2.firebaseapp.com/,1
https://tgyhujopl.weebly.com/,1
https://sites.google.com/view/filedikordma/,1
https://blur-nft.hpage.com/,1
https://docs.google.com/presentation/d/e/2PACX-1vSjcRkoieOzjzLSY4m8gy1fz8loAJ9tP98qwp2BtXJL_rvgeQ81apIaUaZziVpYrIoYzCJsWtubTiDA/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://documentfile-review.myportfolio.com/,1
https://tqe.efs.mybluehost.me/fas/DUVzTTavlOw/CSBJR4dsZM9tYW5tKTeSIFdZ?,1
http://282434.cc/1AJqxEweJ2qnkjYU,1
https://qrco.de/bfXD85,1
https://pub-f59507bba5fb4eb7ac765dddb3996ebb.r2.dev/index.html,1
https://q-r.to/bfNR5o,1
https://banttuann-1bu-tungg41l.blogspotid.com/,1
https://e-zpasseis.top/,1
https://l.ead.me/bfKXVU,1
https://docs.google.com/presentation/d/1R7s33uaawuIJN6u4v-ZTspgbL5B_cCjXrWKqiVAOU9U/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bfIy8Y,1
https://tinyurl.com/38x8ffpu,1
https://holding118.wixsite.com/my-site,1
https://q-r.to/bfFULr,1
https://mondial-relay2025.com/pac/calcul.php,1
https://rebrand.ly/wjwnlet/DAH,1
http://form.jotform.com/232084357792564,1
https://www.dropbox.com/scl/fi/hbfrcbu8bcvvp6y2ge2eu/Kindly-click-on-the-link-below-to-avoid-email-shutdown-permanently.paper?dl=0&rlkey=gg1f5rdmu6kid88ijivmpkyq4,1
https://qrco.de/bfGXzv,1
https://ezdrive.com-da9b.xin/,1
https://qrco.de/bfLo8mSVerher5h354yhehj,1
http://fenster-4-home.de/,1
https://creditosbdv2024.webcindario.com/,1
http://978652324598773248676.hyperphp.com/,1
https://qrco.de/bfJMgL,1
https://tiwofiana11.firebaseapp.com/,1
https://pub-814357b3d980410c97b84c93e0f03986.r2.dev/serve.html,1
https://pub-1b9fa46984bb42adbcdedfed1c96d88b.r2.dev/index.html,1
http://179.43.147.60/,1
http://webauthydapp.net,1
https://docs.google.com/presentation/d/e/2PACX-1vSvvbwhRFuwtlT6gP_v0_dsOP-DfCbnHgmuX7cYCeS-p_s3w5huGllIbICRbKBHzo8YMfna96aymxPZ/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://usps.com-tracking-helpszq.cc/,1
https://www.flowcode.com/page/agauq,1
https://bit.ly/4fUAffC,1
https://docs.google.com/presentation/d/e/2PACX-1vQZ748vXq_nYma7pdJ8sCstXJ8LwhHlA6l0tqCjR9F8uOOzcXKoXzmA-ewAlqSGg1V4Kpl7fy7GuOjG/pub?start=false&loop=false&delayms=3000,1
https://apple.cosvrebzrr.com∕kqyqzulznu∕esubu∕gbtiwe@qlvzjmtg.𝕚𝕟𝕢𝕜𝕦.cn/caonima=rsrufpgaho.co.jp/,1
https://linkin.bio/autopasefer,1
https://l.ead.me/bfT2eT,1
https://docs.google.com/presentation/d/e/2PACX-1vQFKer3Un9tEqadN6CAIBK-V4jK2icSsg8LpRYTaBKmxC0S98TmT04HcnHBolaPtOWVEb-bSs-Vltk6/pub?start=false&loop=false&delayms=3000,1
https://food-flood-30999609.web.app/,1
https://bit.ly/3BQAclL,1
https://io-trezorsuitehelp-help.webflow.io/,1
https://exhdfuswulaet.godaddysites.com,1
https://flow.page/yhkmn,1
https://new-mensually.com/,1
https://usps-supsrrze.top/,1
https://docs.google.com/presentation/d/e/2PACX-1vRiLe7StpmbZfssZYjAb3StmqoR-_m9ulvVcJATSxEO9lGnkhADCzCtVylFnJXGmYYuIdEfBn3z6yXm/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://wahed-koudsi2001.github.io/Hulu/,1
https://t.co/r1foBjVt7q,1
https://zxcsasdwa.icu/,1
https://www.dropbox.com/scl/fi/d0vhdagdmv6q2gpp8kuas/Mobile-email-Help-Support.papert?rlkey=finmpo0kemv9s2t3tuke0307j&st=nfybdw0n&dl=0,1
https://docs.google.com/presentation/d/e/2PACX-1vSSW9IBBDhf4DyoPSrg72OTtMWtYY9vuRoy-JDFq0x26xjqDCyCsDP-LyZoQvMXYKfCp7QM0c3YzeKT/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://reurl.cc/01jNo6,1
https://pub-3424228f58ac440c9523afb01100ed68.r2.dev/emerald.html,1
https://faenasoftware.com/glcdi,1
https://mail-103837.square.site/,1
https://docs.google.com/presentation/d/18_O5C6vMhT8E5hyfMHMQe9duuq9vpwmugBMJim4ceY0/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://ln.run/JcK6O?caixa.com.br,1
https://sloukdsl.firebaseapp.com/,1
https://pub-51427f5ffccf45a8a223196f7893c181.r2.dev/IhadadremIgoteverythinkIwantedbutwhenIwakeupIseeuwithmeusaidplscaremecaremehome.html,1
https://dgdvwhgedhevravc.weebly.com/,1
https://actubnpsteop.firebaseapp.com/,1
https://l.ead.me/bfMuIw,1
https://demo-tailwind-sooty.vercel.app/,1
https://docs.google.com/presentation/d/e/2PACX-1vRHfGyPtKDTJRkjYme9Agln5KZ-dPH7JU24yRdpr9UEtjAghAVhIds2UL0iBWyHeijqT0IcWsu77I2c/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://ezdrive.com-qwxc.xin/,1
https://uspswlri.top/,1
https://easying-f7b8c.web.app/,1
https://app--auth--ledgre.webflow.io/,1
https://shaw-103198.weeblysite.com/,1
https://pub-2f76803e3a9e40da9e7a9fc541c7e687.r2.dev/blob.html,1
https://sites.google.com/view/bodremalkiss/,1
https://metamaskloginsi.webflow.io/,1
https://br.brasil104-1070.com.br/~prime6850561/,1
https://recaptcha-8325.firebaseapp.com/,1
https://bit.ly/4c5aWp5,1
https://tinyurl.com/mw3uxkts,1
http://chainly-template.webflow.io/home-pages/home-v2,1
https://docs.google.com/forms/d/1hZSdrc7mwOWsVJOm8VyhSUVobgzG1EsSXZnL0r32HzE/viewform?edit_requested=true,1
https://l.wl.co/l?u=https://qrco.de/bfPHGA,1
https://attserverln.weebly.com/,1
https://maria-musialek.emmerson.pl/images/zwbhuxqc/envi-access/ss.html,1
http://43.159.37.67/ServiceLogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.237.10&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.237.10,1
https://sites.google.com/view/guwpbi/livecomunication-sesion,1
https://home-101041.weeblysite.com/,1
https://pub-b808d49393464900ab418430c76582aa.r2.dev/nwa.html,1
https://monservicesoscarte.com/index.php,1
https://docs.google.com/presentation/d/e/2PACX-1vSZYRqf0NnE0R74KEHUasEOBCTVlE81Bg598kPCdpX_gZ3Wdi0tnf5s17ly3ohQhM-aWmMbUq8dL_z2/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
http://tinyurl.com/2c6c2ach,1
https://sgdhfjeafwaesrdthssd-egsrhtjdrseesrhsseh.teemill.com/,1
https://72144728126491224-gsjgnmtikptk.start.page/,1
https://encr.pw/32IYY,1
https://usps.com-trackphh.top/,1
https://docs.google.com/presentation/d/e/2PACX-1vTOnoDen65z-YkxXpC_MdutYNuFvFJcasX4Kahm0ozlpKwLk53MNTMhAsGrGnTogxUNWzK-7NZy_OC3/pub?start=true&amp;loop=true&amp;delayms=1000,1
https://qrco.de/bfBerW,1
https://sfrpanel.lws.fr/,1
https://https-fastweb.weebly.com/,1
http://wailing-keyboard-puny.on-fleek.app/ptmszjzrcyzdyce10.html,1
https://qrco.de/bfImKO,1
https://hachon11.blogspot.com/?m=1,1
https://trezor-io--starrtt.webflow.io/,1
https://resize.yandex.net/mailservice?url=https://ci4.googleuser=%20conte%20nt.com/proxy/qRclxPWgYSi1Rf2vDDyxUf1Xk3FdjDd--AvTzkbFsw-51gwHfK2Qjkj2=%20QPW%203YxkYvVeihj_m4YD1wFEpJ1JYj-fr9ltz3pGQwlZO9hGJtNTQW3tMxAUjoNFw0iyT-A=s0-=%20d-e%201-ft&proxy=yes&key=c7d1173f601f75093c848d58166fbed4,1
https://docs.google.com/presentation/d/e/2PACX-1vSwQHjMh2QlUjYbkUEEX8WQbDIl3nSo3O7xYzjux8H97PKV-J-QCGtAOtG8hcWKglVmhmi_s1hM31bP/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://dappsconnect-api.pages.dev/,1
https://docs.google.com/forms/d/e/1FAIpQLSf6PnQX1HMG6p62iHlAtD2UwW4pn7BXMAxSKc87eMnGaZzD8A/viewform?usp=send_form,1
https://aolconsultantisheree.weebly.com/,1
http://tinyurl.com/mvv5b4hr,1
https://urgent-careonwheels.com/,1
https://ezdrive.com-ekxw.xin/,1
https://thymetest.co.za/wp-includes/Text/Diff/Renderer/inline/,1
https://docs.google.com/presentation/d/e/2PACX-1vRSfCMxwRJ4IVrz8IOt3XposzpAog5otr8GFLend0sA7ER_6269oW_OX3QykiC_liOCld6Zcq0hszJR/pub?start=false&loop=false&delayms=3000,1
https://rmessage29.wixsite.com:443/my-site,1
https://docs.google.com/presentation/d/e/2PACX-1vQ-5LOsptpu5FgIBjtzENgdg0JDV9jCLoxHmB5Vy1dT1Fip6BCbexgRpxn48yaS_RRY1Tv8woFPY-Pq/pub?start=true&amp;loop=true&amp;delayms=60000,1
https://s.yam.com/NwxbO,1
https://usps.com-trackzsr.top/,1
https://help_plans-subscriptions-mobile_orders-bills-67533d7200342.dream58dwellings.shop/auth-ee_oauth2-authorize_customer-management/verify.php?sslchannel=true&sessionid=YA50mP3tDuGVCvfBBl5y0Xx3jW99mwFEgWA62jtN3qYLwlFZKFhtLxKQweM80vTr1DXH3yEgwR7Ga8kwlx5z2rMvfcLkSrHAk32GlyCUdECtRyYKLSpky5EuXcsoMHhXYQ,1
https://docs.google.com/presentation/d/e/2PACX-1vR-_8NhsS6ETGO_CS6XxgIwhHP84kSeBKt31lsQ-kx1D6cVqZiynQqHGJPugmXdn5YEmKtcmw_nKhuI/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://43.156.7.24/InteractiveLogin?continue=https://accounts.google.com/?&amp;xrealip=185.194.93.13&amp;ifkv=AQMjQ7QC2cEVt139if9TqB2aG2v6IBn92AwOWYhMS-NqAwO3nF94ljt84Ow0z2jl8OlPaVtIon0Y,1
https://pub-6c2867ac4f4a40608c511dc727e23515.r2.dev/link.html,1
https://mperutyy.firebaseapp.com/,1
http://43.156.75.220/InteractiveLogin?continue=https://accounts.google.com/?&amp;xrealip=35.203.255.107&amp;followup=https://accounts.google.com/?&amp;xrealip=35.203.255.107&amp;passive=1209600&amp;xrealip=35.203.255.107&amp;ifkv=AQMjQ7ShYxBryNvavwLnjp6YBJV3K6bjfZwDadFvYJ8SoihOI-DPPgcZAWZ9XST0NC2TwIPTA1plzg,1
https://hjgbkdtvyku.weebly.com/,1
https://bit.ly/3CQY8Wk,1
https://sway.cloud.microsoft/lAsxBmdzUG5VXXav?ref=Link,1
https://63ac75.com/Pekaosecured-pl/190932pl.html,1
https://bit.ly/3YXm1Vb,1
https://docs.google.com/drawings/d/1WyI_pKcUQ_qA2_8iitkjK--TyKaHT0X3GKRLZxwg4b4/edit,1
https://docs.google.com/presentation/d/e/2PACX-1vSYwXenWdT9s2L3QORh7I9DVjAywihON6t3nLGpLWINCc_ZsBkRAFRmzJ7gkmmp4l5S4GlGm0D5bSC3/pub?start=true&amp;loop=true&amp;delayms=1000,1
https://l.ead.me/bfF1g9,1
https://my-site-101578-103732.weeblysite.com/,1
https://fidt0175.top/,1
https://docs.google.com/presentation/d/e/2PACX-1vRbPHjN0NfLOTpgKU7ctxzYuOaBDtU7tH_WA24NrGeQiTudyTz0-a81kyjdxIDsfJldD7gk2rNkm824/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://demo3.cloudwp.dev/trial-w3v4ttw2/securecitzn/,1
https://www.dropbox.com/scl/fi/g7cc93yi3vjs5nj2pislf/Bandboard-Message.papert?rlkey=8r6f35af5fh78ls3xghsgnsr4&dl=0,1
https://ezdrive.com-by5x.xin/,1
https://pub-b53c56322e0c4d0bab4bb1b68b2beb5f.r2.dev/linkk.html,1
https://docs.google.com/drawings/d/17jjzwCdj0JIJlZj3RNEGjr5ZXFJ52YYdZ5NbZhEmOAc/edit,1
https://docs.google.com/presentation/d/e/2PACX-1vQ4k9IKJbbWCHMiJxAHpU5haHYhcxnwTtHjwYJRR79spRzPqSlJcaes_BEIR7Ls9t0zyXsrk3SmWDxY/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://id.verifikasi.cbkgardens.com/invalid.php,1
https://jhucgajukrvhauskjvuweyi-wgsxjyhjhwcs.teemill.com/,1
https://dappsrecovery.firebaseapp.com/,1
https://ezdrive.com-acyv.xin/,1
https://vdftrvd1.wixsite.com/erty,1
https://auth---secure--kucoinnz.webflow.io/,1
https://server-105086.square.site/,1
https://allegro.pl-4014.shop/oferta/ec290281-9aa4-42e0-a820-d16d46e006e6,1
https://docs.google.com/presentation/d/e/2PACX-1vTG6fgC1R0_HKBNlYN8bD09jAowvfGh6eQT7DrNIHB37X6d7XqesvJ5Pn8uV7KcPd0jZy7rDoGMK-Q6/pub?start=false&loop=false&delayms=3000,1
https://cebjiankb10.web.app/,1
https://shaw-105604.weeblysite.com/,1
https://sky-authenticate.firebaseapp.com/,1
https://dappbuilder.org/bsc/tokensale2/tokensale.html?id=0x2C0d9305a9779dfBD86Ffd49468E021E013E3cEf&amp;net=56,1
https://docs.google.com/presentation/d/e/2PACX-1vR39-lR27l9G7BFI8C_RZ-20y9woIXBvkbmpxGs-mXnjFh4UO4Uk5TfA8PREAyz6fuHEg4cKre02pKk/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://ACTIVISIONPERK.COM,1
https://accesrewards.web.app/,1
https://aszk.skylar.web.id/,1
https://ezdrive.com-uvyp.xin/,1
https://7txhjdncdblxdco3c.square.site/,1
https://ezdrive.com-shyn.xin/,1
https://linkr.it/3lP2zE,1
https://bit.ly/4emF5Be,1
https://docs.google.com/presentation/d/e/2PACX-1vSlt54LKMneCarvEAgfa7AH8zQ2ZhfO5pBWjTLP4w2ZudREIG2XkdERI0xgIww9cH7Z9HnqbYoRzrNb/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://tinyurl.com/2rdhsbtt,1
http://validar-cuenta-mx.hstn.me/?i=1,1
https://q-r.to/atoweb,1
"https://signinattcom03.weebly.com/?user-agent=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/86.0.4240.75%20Safari/537.36",1
https://4de.formstack.com/forms/papay,1
https://pub-6b8261f68fca45bb8ff8dcfe6d0a5fbb.r2.dev/index.html,1
https://q-r.to/bfXVXq,1
https://docs.google.com/presentation/d/e/2PACX-1vR2230tCaBzIhpcNnLQ6HkEr5uzoB8kRQc700EV8z9WA0oE8sdekhcTTqfO6rBcqe3myfQzSKIMhirD/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://pficoprm.webcindario.com/,1
https://new.express.adobe.com/webpage/zgY2ZxnJ4qBPy,1
https://usps.com-trackabn.top/,1
https://docs.google.com/presentation/d/e/2PACX-1vQkpGJc9xCju6UJE1gOakh92YOE5Kc6pBZXkHnM_6FuLa9T_fShGN4Tl7rGmV1ggkzlHAC7QbgBcxgg/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://docs.google.com/presentation/d/e/2PACX-1vTayYAe0cYXf7PPHbW2UyI8OsiBeuAyOJD6_Apz5fbiH6B6rS0Vqb002Jjb-YgBh0l403W1dDm_m1P4/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
https://jsubmit.top/,1
https://q-r.to/bfOqAR,1
https://q-r.to/bfaMnw,1
https://tyuoi2.wixsite.com/my-site,1
https://bit.ly/3OQ4qbL,1
http://t.eleram.xyz,1
https://usps.com-trackyza.top/,1
https://asdf-104081.weeblysite.com/,1
https://usps.com-tracking-helpyy1.cc/,1
https://wwwonlineluizafacil.blogspot.com/?gclid=EAIaIQobChMIxMfDqa2r_QIVgUBIAB3ECQsvEAMYASAAEgK65PD_BwE,1
https://vaanitech.com/,1
https://movaseagencia.com.br/esfera/gomeuspontos469,1
https://docs.google.com/presentation/d/1BEyWSvtIMFDVquPznvCed5qgvbKRyF6PbuBJ8PyAiaE/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://www.dropbox.com/scl/fi/g1lqewcf5y3ama2u7x0zi/BROADBAND.paper?rlkey=c5nkxnwyidhmt2dlywwfzy3ve&st=dgiq6ocy&dl=0,1
https://docs.google.com/presentation/d/e/2PACX-1vSa4vyJQV8YnAb63oI1IQz-NbqudMfDSy1HBGL5Q2GrOwnmeDY7Pa9socubTfuVjcEUh3Ef08E-xd0e/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://qrco.de/bfU4XB,1
https://bt-109315.weeblysite.com/,1
https://e-zpasspbg.top/,1
https://www.dropbox.com/scl/fi/kgk3hmu8llk02gk7ot6jk/BT-VOICE-NOTIFICATION.papert?rlkey=t98x437ekxloa3oyqu9assgke&dl=0,1
https://docs.google.com/presentation/d/e/2PACX-1vSXTs5bz4eQttnQ5ve0_Iq8xNxdLSPB-27pJAJvuMSlKdXrppqdNeMcta1XX0aAt8zU6YNnqK7IyCOd/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://pub-6db61ec326e14c4bb5e59a7a284b21ae.r2.dev/gggindex.html,1
https://porting-8c9a6.web.app/,1
https://track-id8982.firebaseapp.com/,1
https://ezdrive.com-newph.xin/,1
https://ghghghghghass123123123.start.page/,1
https://t.co/txX0EQRBdy,1
https://allegrolokalnie.pl-856745634.shop/,1
https://linkr.it/2JQ0X8,1
https://naulsinc001.bitbucket.io/,1
https://ditawer118.wixsite.com/my-site,1
https://telstra-109761.weeblysite.com/,1
http://catamotoresolve.pages.dev/,1
https://sites.google.com/view/384902912/accueil,1
https://docs.google.com/presentation/d/e/2PACX-1vQG_SRMihT5plgxGCGt_19HrD-aZdecDyAIZ5CJoT9SMyXy0o89sELr_nBiXI-MSgGVdoi5BtgEP0CF/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bfTf5P,1
https://altecmetalltechnik-energiasolar.blogspot.com/,1
https://docs.google.com/drawings/d/1tV-3tXH0Dsd0y1Tya2XDnhHFZtw_PtyNbRCEqQ_XEtk/edit,1
https://klounhdskla.web.app/,1
https://abrpafcwg.firebaseapp.com/,1
https://orange-grfg.com/,1
https://bit.ly/4clZZyx,1
https://l.ead.me/bfPir4,1
https://e-zpassrrm.top/,1
https://cuaguemoo.web.app/,1
https://0riq97qd.square.site/,1
https://docs.google.com/drawings/d/13ANLMWEgE9G1dHs7V2cB98hA80SIHcvP49gNoqcedto/edit,1
